FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
4.470072007,0.927615821,0.905990005,0.946577609
4.470859586,0.927619934,0.906005204,0.946577609
4.471647165,0.927619934,0.906005204,0.946577609
4.472434743,0.927626610,0.906005204,0.946577609
4.473222322,0.927629173,0.906486928,0.946577609
4.474009901,0.927629173,0.906486928,0.946577609
4.474797480,0.927632391,0.906486928,0.946577609
4.475585059,0.927634060,0.906486928,0.946577609
4.476372637,0.927636623,0.906486928,0.946577609
4.477160216,0.927636623,0.906486928,0.946577609
4.477947795,0.927641630,0.906486928,0.946577609
4.478735374,0.927646756,0.906486928,0.946577609
4.479522952,0.927646756,0.906486928,0.946577609
4.480310531,0.927653313,0.906486928,0.946577609
4.481098110,0.927654147,0.906486928,0.946577609
4.481885689,0.927654147,0.906486928,0.946577609
4.482673267,0.927656591,0.906486928,0.946577609
4.483460846,0.927664995,0.906486928,0.946577609
4.484248425,0.927669883,0.906557381,0.946577609
4.485036004,0.927669883,0.906557381,0.946577609
4.485823582,0.927671552,0.906557381,0.946577609
4.486611161,0.927675664,0.906557381,0.946577609
4.487398740,0.927675664,0.906557381,0.946577609
4.488186319,0.927679181,0.906557381,0.946577609
4.488973897,0.927683294,0.906557381,0.946577609
4.489761476,0.927683294,0.906557381,0.946577609
4.490549055,0.927686632,0.906557381,0.946577609
4.491336634,0.927692354,0.906557381,0.946577609
4.492124212,0.927702248,0.906557381,0.946577609
4.492911791,0.927702248,0.906557381,0.946577609
4.493699370,0.927709699,0.906557381,0.946577609
4.494486949,0.927714586,0.906557381,0.946577609
4.495274527,0.927714586,0.906557381,0.946577609
4.496062106,0.927721679,0.906557381,0.946577609
4.496849685,0.927725077,0.906557381,0.946577609
4.497637264,0.927725077,0.906557381,0.946577609
4.498424842,0.927725971,0.906557381,0.946577609
4.499212421,0.927730083,0.906557381,0.946577609
4.500000000,0.927734375,0.906557381,0.946577609
4.500787579,0.927735090,0.906557381,0.946577609
4.501575158,0.927737594,0.906557381,0.946577609
4.502362736,0.927740991,0.906557381,0.946577609
4.503150315,0.927740991,0.906557381,0.946577609
4.503937894,0.927745104,0.906557381,0.946577609
4.504725473,0.927745104,0.906557381,0.946577609
4.505513051,0.927745104,0.906557381,0.946577609
4.506300630,0.927756786,0.906557381,0.946577609
4.507088209,0.927763402,0.906557381,0.946577609
4.507875788,0.927763402,0.906557381,0.946577609
4.508663366,0.927771389,0.906786561,0.946577609
4.509450945,0.927773833,0.906786561,0.946577609
4.510238524,0.927773833,0.906786561,0.946577609
4.511026103,0.927773833,0.906786561,0.946577609
4.511813681,0.927784741,0.906786561,0.946577609
4.512601260,0.927788198,0.906786561,0.946577609
4.513388839,0.927788198,0.906786561,0.946577609
4.514176418,0.927792370,0.906786561,0.946577609
4.514963996,0.927799582,0.906786561,0.946577609
4.515751575,0.927799582,0.906786561,0.946577609
4.516539154,0.927804470,0.906786561,0.946577609
4.517326733,0.927808762,0.906786561,0.946577609
4.518114311,0.927813828,0.906786561,0.946577609
4.518901890,0.927813828,0.906786561,0.946577609
4.519689469,0.927822948,0.906786561,0.946577609
4.520477048,0.927825451,0.906786561,0.946577609
4.521264626,0.927825451,0.906786561,0.946577609
4.522052205,0.927838802,0.906786561,0.946577609
4.522839784,0.927843034,0.906786561,0.946577609
4.523627363,0.927843034,0.906786561,0.946577609
4.524414941,0.927843809,0.906786561,0.946577609
4.525202520,0.927847266,0.906786561,0.946577609
4.525990099,0.927849710,0.906786561,0.946577609
4.526777678,0.927849710,0.906786561,0.946577609
4.527565257,0.927853048,0.906786561,0.946577609
4.528352835,0.927859724,0.906786561,0.946740866
4.529140414,0.927859724,0.906786561,0.946740866
4.529927993,0.927865624,0.906837583,0.946740866
4.530715572,0.927868962,0.906837583,0.946740866
4.531503150,0.927868962,0.906837583,0.946740866
4.532290729,0.927877963,0.906837583,0.946740866
4.533078308,0.927884758,0.906837583,0.946740866
4.533865887,0.927888095,0.906837583,0.946740866
4.534653465,0.927888095,0.906837583,0.946740866
4.535441044,0.927893162,0.906837583,0.946740866
4.536228623,0.927897274,0.906837583,0.946740866
4.537016202,0.927897274,0.906837583,0.946740866
4.537803780,0.927899659,0.906837583,0.946740866
4.538591359,0.927906752,0.906837583,0.946740866
4.539378938,0.927906752,0.906837583,0.946740866
4.540166517,0.927919447,0.906837583,0.946740866
4.540954095,0.927923501,0.906837583,0.946740866
4.541741674,0.927926779,0.906837583,0.946740866
4.542529253,0.927926779,0.906837583,0.946740866
4.543316832,0.927926779,0.906837583,0.946740866
4.544104410,0.927931666,0.906837583,0.946740866
4.544891989,0.927931666,0.906837583,0.946740866
4.545679568,0.927936614,0.906837583,0.946740866
4.546467147,0.927942336,0.906837583,0.947200000
4.547254725,0.927942336,0.906837583,0.947200000
4.548042304,0.927945673,0.906837583,0.947200000
4.548829883,0.927955389,0.906837583,0.947200000
4.549617462,0.927965462,0.906837583,0.947200000
4.550405041,0.927965462,0.906837583,0.947200000
4.551192619,0.927972019,0.906837583,0.947200000
4.551980198,0.927977920,0.906837583,0.947200000
4.552767777,0.927977920,0.906837583,0.947200000
4.553555356,0.927987933,0.906837583,0.947200000
4.554342934,0.927992165,0.906837583,0.947200000
4.555130513,0.927992165,0.906837583,0.947200000
4.555918092,0.927998066,0.906837583,0.947200000
4.556705671,0.927999735,0.906837583,0.947200000
4.557493249,0.928003132,0.906837583,0.947200000
4.558280828,0.928003132,0.906837583,0.947200000
4.559068407,0.928004742,0.906837583,0.947200000
4.559855986,0.928009033,0.906842530,0.947200000
4.560643564,0.928009033,0.906842530,0.947200000
4.561431143,0.928012192,0.906842530,0.947284341
4.562218722,0.928017080,0.906842530,0.947284341
4.563006301,0.928017080,0.906842530,0.947284341
4.563793879,0.928023756,0.906842530,0.947284341
4.564581458,0.928029537,0.906842530,0.947284341
4.565369037,0.928037941,0.906842530,0.947284341
4.566156616,0.928037941,0.906842530,0.947284341
4.566944194,0.928043842,0.906842530,0.947284341
4.567731773,0.928043842,0.906842530,0.947284341
4.568519352,0.928043842,0.906842530,0.947284341
4.569306931,0.928048790,0.906842530,0.947284341
4.570094509,0.928051353,0.906842530,0.947284341
4.570882088,0.928051353,0.906842530,0.947284341
4.571669667,0.928056240,0.906842530,0.947284341
4.572457246,0.928061306,0.906842530,0.947284341
4.573244824,0.928065419,0.906842530,0.947284341
4.574032403,0.928065419,0.906842530,0.947284341
4.574819982,0.928071022,0.906842530,0.947284341
4.575607561,0.928076029,0.906842530,0.947284341
4.576395140,0.928076029,0.906842530,0.947284341
4.577182718,0.928081036,0.906842530,0.947284341
4.577970297,0.928085983,0.906842530,0.947284341
4.578757876,0.928085983,0.906842530,0.947284341
4.579545455,0.928090870,0.906842530,0.947284341
4.580333033,0.928099871,0.907072365,0.947284341
4.581120612,0.928104043,0.907072365,0.947284341
4.581908191,0.928104043,0.907072365,0.947284341
4.582695770,0.928109109,0.907072365,0.947284341
4.583483348,0.928111553,0.907072365,0.947284341
4.584270927,0.928111553,0.907072365,0.947284341
4.585058506,0.928111553,0.907072365,0.947284341
4.585846085,0.928114951,0.907072365,0.947284341
4.586633663,0.928114951,0.907072365,0.947284341
4.587421242,0.928115726,0.907072365,0.947284341
4.588208821,0.928117454,0.907072365,0.947284341
4.588996400,0.928119063,0.907072365,0.947284341
4.589783978,0.928119063,0.907072365,0.947284341
4.590571557,0.928123295,0.907072365,0.947284341
4.591359136,0.928124130,0.907072365,0.947284341
4.592146715,0.928124130,0.907072365,0.947284341
4.592934293,0.928128302,0.907072365,0.947284341
4.593721872,0.928129256,0.907072365,0.947284341
4.594509451,0.928129256,0.907072365,0.947284341
4.595297030,0.928133368,0.907072365,0.947284341
4.596084608,0.928133368,0.907072365,0.947284341
4.596872187,0.928138316,0.907072365,0.947284341
4.597659766,0.928138316,0.907072365,0.947284341
4.598447345,0.928144038,0.907072365,0.947284341
4.599234923,0.928148210,0.907072365,0.947284341
4.600022502,0.928148210,0.907072365,0.947284341
4.600810081,0.928150773,0.907072365,0.947284341
4.601597660,0.928152323,0.907072365,0.947284341
4.602385239,0.928152323,0.907072365,0.947284341
4.603172817,0.928159773,0.907072365,0.947284341
4.603960396,0.928162277,0.907072365,0.947284341
4.604747975,0.928163111,0.907072365,0.947284341
4.605535554,0.928163111,0.907072365,0.947284341
4.606323132,0.928167343,0.907072365,0.947284341
4.607110711,0.928172231,0.907072365,0.947284341
4.607898290,0.928172231,0.907072365,0.947284341
4.608685869,0.928180635,0.907072365,0.947412372
4.609473447,0.928182304,0.907072365,0.947412372
4.610261026,0.928182304,0.907072365,0.947412372
4.611048605,0.928191423,0.907072365,0.947412372
4.611836184,0.928197443,0.907072365,0.947412372
4.612623762,0.928197443,0.907072365,0.947412372
4.613411341,0.928197443,0.907072365,0.947412372
4.614198920,0.928200901,0.907258093,0.947412372
4.614986499,0.928201795,0.907258093,0.947412372
4.615774077,0.928201795,0.907258093,0.947412372
4.616561656,0.928205788,0.907258093,0.947412372
4.617349235,0.928212583,0.907258093,0.947639465
4.618136814,0.928212583,0.907258093,0.947639465
4.618924392,0.928212583,0.907258093,0.947639465
4.619711971,0.928215086,0.907258093,0.947639465
4.620499550,0.928220928,0.907258093,0.947639465
4.621287129,0.928220928,0.907258093,0.947639465
4.622074707,0.928227782,0.907258093,0.947639465
4.622862286,0.928228617,0.907258093,0.947639465
4.623649865,0.928228617,0.907258093,0.947639465
4.624437444,0.928242922,0.907258093,0.947639465
4.625225023,0.928243756,0.907258093,0.947639465
4.626012601,0.928243756,0.907258093,0.947639465
4.626800180,0.928243756,0.907258093,0.947639465
4.627587759,0.928248882,0.907258093,0.947639465
4.628375338,0.928248882,0.907258093,0.947639465
4.629162916,0.928254724,0.907258093,0.947639465
4.629950495,0.928254724,0.907258093,0.947639465
4.630738074,0.928260386,0.907258093,0.947639465
4.631525653,0.928260386,0.907258093,0.947639465
4.632313231,0.928263783,0.907258093,0.947639465
4.633100810,0.928265512,0.907258093,0.947639465
4.633888389,0.928265512,0.907258093,0.947639465
4.634675968,0.928267062,0.907258093,0.947639465
4.635463546,0.928267837,0.907258093,0.947639465
4.636251125,0.928267837,0.907258093,0.947639465
4.637038704,0.928267837,0.907258093,0.947639465
4.637826283,0.928269506,0.907258093,0.947639465
4.638613861,0.928271115,0.907258093,0.947639465
4.639401440,0.928271115,0.907258093,0.947639465
4.640189019,0.928271115,0.907258093,0.947639465
4.640976598,0.928271115,0.907258093,0.947639465
4.641764176,0.928271115,0.907258093,0.947639465
4.642551755,0.928276718,0.907258093,0.947639465
4.643339334,0.928276718,0.907258093,0.947639465
4.644126913,0.928276718,0.907258093,0.947639465
4.644914491,0.928281724,0.907258093,0.947639465
4.645702070,0.928288221,0.907258093,0.947639465
4.646489649,0.928289890,0.907258093,0.947639465
4.647277228,0.928289890,0.907258093,0.947639465
4.648064806,0.928290904,0.907258093,0.947639465
4.648852385,0.928297341,0.907258093,0.947639465
4.649639964,0.928297341,0.907258093,0.947639465
4.650427543,0.928299844,0.907258093,0.947639465
4.651215122,0.928301454,0.907258093,0.947639465
4.652002700,0.928301454,0.907258093,0.947639465
4.652790279,0.928309023,0.907258093,0.947639465
4.653577858,0.928309023,0.907258093,0.947639465
4.654365437,0.928310692,0.907258093,0.947639465
4.655153015,0.928310692,0.907258093,0.947639465
4.655940594,0.928314805,0.907258093,0.947639465
4.656728173,0.928317249,0.907258093,0.947639465
4.657515752,0.928317249,0.907258093,0.947639465
4.658303330,0.928318858,0.907258093,0.947639465
4.659090909,0.928324819,0.907258093,0.947639465
4.659878488,0.928324819,0.907258093,0.947639465
4.660666067,0.928326547,0.907258093,0.947639465
4.661453645,0.928330541,0.907258093,0.947639465
4.662241224,0.928333998,0.907258093,0.947639465
4.663028803,0.928333998,0.907258093,0.947639465
4.663816382,0.928336442,0.907258093,0.947639465
4.664603960,0.928338885,0.907258093,0.947639465
4.665391539,0.928338885,0.907258093,0.947639465
4.666179118,0.928339601,0.907258093,0.947639465
4.666966697,0.928342164,0.907258093,0.947639465
4.667754275,0.928342164,0.907258093,0.947639465
4.668541854,0.928344727,0.907258093,0.947639465
4.669329433,0.928345561,0.907258093,0.947639465
4.670117012,0.928347111,0.907258093,0.947639465
4.670904590,0.928347111,0.907258093,0.947639465
4.671692169,0.928352058,0.907258093,0.947639465
4.672479748,0.928357899,0.907258093,0.947639465
4.673267327,0.928357899,0.907258093,0.947639465
4.674054905,0.928360343,0.907258093,0.947639465
4.674842484,0.928362906,0.907258093,0.947639465
4.675630063,0.928362906,0.907258093,0.947639465
4.676417642,0.928368926,0.907258093,0.947639465
4.677205221,0.928375125,0.907258093,0.947639465
4.677992799,0.928375900,0.907258093,0.947639465
4.678780378,0.928375900,0.907258093,0.947639465
4.679567957,0.928378403,0.907258093,0.947639465
4.680355536,0.928380847,0.907258093,0.947639465
4.681143114,0.928380847,0.907258093,0.947639465
4.681930693,0.928384244,0.907258093,0.947639465
4.682718272,0.928385079,0.907258093,0.947639465
4.683505851,0.928385079,0.907258093,0.947639465
4.684293429,0.928385973,0.907258093,0.947639465
4.685081008,0.928390145,0.907329381,0.947639465
4.685868587,0.928390145,0.907329381,0.947639465
4.686656166,0.928390145,0.907329381,0.947639465
4.687443744,0.928390980,0.907329381,0.947639465
4.688231323,0.928391874,0.907329381,0.947639465
4.689018902,0.928391874,0.907329381,0.947639465
4.689806481,0.928392649,0.907329381,0.947639465
4.690594059,0.928397477,0.907329381,0.947639465
4.691381638,0.928397477,0.907329381,0.947639465
4.692169217,0.928400815,0.907329381,0.947639465
4.692956796,0.928402543,0.907329381,0.947639465
4.693744374,0.928402543,0.907329381,0.947639465
4.694531953,0.928402543,0.907329381,0.947639465
4.695319532,0.928403318,0.907329381,0.947639465
4.696107111,0.928403318,0.907329381,0.947639465
4.696894689,0.928403318,0.907329381,0.947639465
4.697682268,0.928403318,0.907329381,0.947639465
4.698469847,0.928405702,0.907329381,0.947639465
4.699257426,0.928405702,0.907329381,0.947639465
4.700045005,0.928408861,0.907329381,0.947639465
4.700832583,0.928412974,0.907329381,0.947639465
4.701620162,0.928417385,0.907329381,0.947639465
4.702407741,0.928417385,0.907329381,0.947639465
4.703195320,0.928418994,0.907329381,0.947639465
4.703982898,0.928423107,0.907329381,0.947639465
4.704770477,0.928423107,0.907329381,0.947639465
4.705558056,0.928424776,0.907329381,0.947639465
4.706345635,0.928427339,0.907329381,0.947639465
4.707133213,0.928427339,0.907329381,0.947639465
4.707920792,0.928428948,0.907329381,0.947639465
4.708708371,0.928433180,0.907329381,0.947639465
4.709495950,0.928438962,0.907329381,0.947639465
4.710283528,0.928438962,0.907329381,0.947639465
4.711071107,0.928440511,0.907329381,0.947639465
4.711858686,0.928444743,0.907392383,0.947639465
4.712646265,0.928444743,0.907392383,0.947639465
4.713433843,0.928447127,0.907392383,0.947639465
4.714221422,0.928448021,0.907392383,0.947639465
4.715009001,0.928448021,0.907392383,0.947639465
4.715796580,0.928448915,0.907392383,0.947639465
4.716584158,0.928450584,0.907392383,0.947639465
4.717371737,0.928452253,0.907392383,0.947639465
4.718159316,0.928452253,0.907392383,0.947639465
4.718946895,0.928453863,0.907392383,0.947639465
4.719734473,0.928454697,0.907392383,0.947639465
4.720522052,0.928454697,0.907392383,0.947639465
4.721309631,0.928459644,0.907392383,0.947639465
4.722097210,0.928459644,0.907392383,0.947639465
4.722884788,0.928459644,0.907392383,0.947639465
4.723672367,0.928459644,0.907392383,0.947639465
4.724459946,0.928459644,0.907392383,0.947639465
4.725247525,0.928461313,0.907392383,0.947639465
4.726035104,0.928461313,0.907392383,0.947639465
4.726822682,0.928461313,0.907392383,0.947639465
4.727610261,0.928461313,0.907392383,0.947639465
4.728397840,0.928461313,0.907392383,0.947639465
4.729185419,0.928462088,0.907392383,0.947639465
4.729972997,0.928465426,0.907392383,0.947639465
4.730760576,0.928465426,0.907392383,0.947639465
4.731548155,0.928468823,0.907392383,0.947639465
4.732335734,0.928472817,0.907392383,0.947639465
4.733123312,0.928472817,0.907392383,0.947639465
4.733910891,0.928472817,0.907392383,0.947639465
4.734698470,0.928473651,0.907392383,0.947639465
4.735486049,0.928473651,0.907392383,0.947639465
4.736273627,0.928473651,0.907392383,0.947639465
4.737061206,0.928482711,0.907666922,0.947639465
4.737848785,0.928485990,0.907666922,0.947639465
4.738636364,0.928485990,0.907666922,0.947639465
4.739423942,0.928489983,0.907666922,0.947639465
4.740211521,0.928495467,0.907666922,0.947639465
4.740999100,0.928497970,0.907666922,0.947639465
4.741786679,0.928497970,0.907666922,0.947639465
4.742574257,0.928499520,0.907666922,0.947639465
4.743361836,0.928502142,0.907666922,0.947639465
4.744149415,0.928502142,0.907666922,0.947639465
4.744936994,0.928504646,0.907666922,0.947639465
4.745724572,0.928506315,0.907666922,0.947639465
4.746512151,0.928506315,0.907666922,0.947639465
4.747299730,0.928507924,0.907666922,0.947639465
4.748087309,0.928507924,0.907666922,0.947639465
4.748874887,0.928510368,0.907666922,0.947639465
4.749662466,0.928510368,0.907666922,0.947639465
4.750450045,0.928511143,0.907666922,0.947639465
4.751237624,0.928513765,0.907666922,0.947639465
4.752025203,0.928513765,0.907666922,0.947639465
4.752812781,0.928515613,0.907666922,0.947639465
4.753600360,0.928515613,0.907666922,0.947639465
4.754387939,0.928515613,0.907666922,0.947639465
4.755175518,0.928516507,0.907666922,0.947639465
4.755963096,0.928519905,0.907666922,0.947639465
4.756750675,0.928519905,0.907666922,0.947639465
4.757538254,0.928523123,0.907666922,0.947639465
4.758325833,0.928523123,0.907666922,0.947639465
4.759113411,0.928523898,0.907666922,0.947639465
4.759900990,0.928523898,0.907666922,0.947639465
4.760688569,0.928525567,0.907666922,0.947639465
4.761476148,0.928527296,0.907666922,0.947639465
4.762263726,0.928527296,0.907666922,0.947639465
4.763051305,0.928527296,0.907666922,0.947639465
4.763838884,0.928532302,0.907666922,0.947639465
4.764626463,0.928532302,0.907666922,0.947639465
4.765414041,0.928533137,0.907666922,0.947639465
4.766201620,0.928533137,0.907666922,0.947639465
4.766989199,0.928533137,0.907666922,0.947639465
4.767776778,0.928533137,0.907666922,0.947639465
4.768564356,0.928535700,0.907666922,0.947639465
4.769351935,0.928535700,0.907666922,0.947639465
4.770139514,0.928535700,0.907666922,0.947639465
4.770927093,0.928535700,0.907666922,0.947639465
4.771714671,0.928537488,0.907666922,0.947639465
4.772502250,0.928537488,0.907666922,0.947639465
4.773289829,0.928538322,0.907666922,0.947639465
4.774077408,0.928539097,0.907666922,0.947639465
4.774864986,0.928539932,0.907666922,0.947639465
4.775652565,0.928539932,0.907666922,0.947639465
4.776440144,0.928539932,0.907666922,0.947639465
4.777227723,0.928541481,0.907666922,0.947639465
4.778015302,0.928541481,0.907666922,0.947639465
4.778802880,0.928542376,0.907666922,0.947639465
4.779590459,0.928546488,0.907666922,0.947639465
4.780378038,0.928546488,0.907666922,0.947639465
4.781165617,0.928548932,0.907666922,0.947639465
4.781953195,0.928550720,0.907666922,0.947639465
4.782740774,0.928554833,0.907666922,0.947639465
4.783528353,0.928554833,0.907666922,0.947639465
4.784315932,0.928555608,0.907666922,0.947639465
4.785103510,0.928558886,0.907666922,0.947639465
4.785891089,0.928558886,0.907666922,0.947639465
4.786678668,0.928559721,0.907666922,0.947639465
4.787466247,0.928559721,0.907666922,0.947639465
4.788253825,0.928559721,0.907666922,0.947639465
4.789041404,0.928559721,0.907666922,0.947639465
4.789828983,0.928561270,0.907666922,0.947639465
4.790616562,0.928561270,0.907666922,0.947639465
4.791404140,0.928561270,0.907666922,0.947639465
4.792191719,0.928563833,0.907666922,0.947639465
4.792979298,0.928563833,0.907666922,0.947639465
4.793766877,0.928563833,0.907666922,0.947639465
4.794554455,0.928566277,0.907666922,0.947639465
4.795342034,0.928568006,0.907666922,0.947639465
4.796129613,0.928568006,0.907666922,0.947639465
4.796917192,0.928569674,0.907666922,0.947639465
4.797704770,0.928571403,0.907666922,0.947639465
4.798492349,0.928573132,0.907666922,0.947639465
4.799279928,0.928573132,0.907666922,0.947639465
4.800067507,0.928574741,0.907666922,0.947639465
4.800855086,0.928575575,0.907755077,0.947639465
4.801642664,0.928575575,0.907755077,0.947639465
4.802430243,0.928575575,0.907755077,0.947639465
4.803217822,0.928576410,0.907755077,0.947639465
4.804005401,0.928576410,0.907755077,0.947639465
4.804792979,0.928581238,0.907775760,0.947639465
4.805580558,0.928581238,0.907775760,0.947639465
4.806368137,0.928583145,0.907775760,0.947639465
4.807155716,0.928583145,0.907775760,0.947639465
4.807943294,0.928584814,0.907775760,0.947639465
4.808730873,0.928588986,0.907775760,0.947639465
4.809518452,0.928588986,0.907775760,0.947639465
4.810306031,0.928588986,0.907775760,0.947639465
4.811093609,0.928589821,0.907775760,0.947639465
4.811881188,0.928589821,0.907775760,0.947639465
4.812668767,0.928589821,0.907775760,0.947639465
4.813456346,0.928590715,0.907775760,0.947639465
4.814243924,0.928592324,0.907775760,0.947639465
4.815031503,0.928592324,0.907775760,0.947639465
4.815819082,0.928593278,0.907775760,0.947639465
4.816606661,0.928597510,0.907775760,0.947639465
4.817394239,0.928597510,0.907775760,0.947639465
4.818181818,0.928597510,0.907775760,0.947639465
4.818969397,0.928599954,0.907775760,0.947639465
4.819756976,0.928599954,0.907775760,0.947639465
4.820544554,0.928600848,0.907775760,0.947639465
4.821332133,0.928600848,0.907775760,0.947639465
4.822119712,0.928601682,0.907775760,0.947639465
4.822907291,0.928601682,0.907775760,0.947639465
4.823694869,0.928603411,0.907775760,0.947639465
4.824482448,0.928605855,0.907775760,0.947639465
4.825270027,0.928605855,0.907775760,0.947639465
4.826057606,0.928608418,0.907775760,0.947639465
4.826845185,0.928609133,0.907775760,0.947639465
4.827632763,0.928609133,0.907775760,0.947639465
4.828420342,0.928609967,0.907775760,0.947639465
4.829207921,0.928612411,0.907775760,0.947639465
4.829995500,0.928612411,0.907775760,0.947639465
4.830783078,0.928612411,0.907775760,0.947639465
4.831570657,0.928612411,0.907775760,0.947639465
4.832358236,0.928612411,0.907775760,0.947639465
4.833145815,0.928612411,0.907775760,0.947639465
4.833933393,0.928614140,0.907775760,0.947639465
4.834720972,0.928614974,0.907775760,0.947639465
4.835508551,0.928614974,0.907775760,0.947639465
4.836296130,0.928617418,0.907775760,0.947639465
4.837083708,0.928619862,0.907775760,0.947639465
4.837871287,0.928623021,0.907775760,0.947639465
4.838658866,0.928623021,0.907775760,0.947639465
4.839446445,0.928629577,0.907775760,0.947639465
4.840234023,0.928631246,0.907775760,0.947639465
4.841021602,0.928631246,0.907775760,0.947639465
4.841809181,0.928633809,0.907775760,0.947639465
4.842596760,0.928633809,0.907775760,0.947639465
4.843384338,0.928633809,0.907775760,0.947639465
4.844171917,0.928637147,0.907775760,0.947639465
4.844959496,0.928641140,0.907775760,0.947639465
4.845747075,0.928641975,0.907775760,0.947639465
4.846534653,0.928641975,0.907775760,0.947639465
4.847322232,0.928643584,0.907775760,0.947639465
4.848109811,0.928643584,0.907775760,0.947639465
4.848897390,0.928643584,0.907775760,0.947639465
4.849684968,0.928645134,0.907775760,0.947639465
4.850472547,0.928647697,0.907775760,0.947639465
4.851260126,0.928647697,0.907775760,0.947639465
4.852047705,0.928649545,0.907775760,0.947639465
4.852835284,0.928650379,0.907775760,0.947639465
4.853622862,0.928652108,0.907775760,0.947639465
4.854410441,0.928652108,0.907775760,0.947639465
4.855198020,0.928654552,0.907775760,0.947639465
4.855985599,0.928654552,0.907775760,0.947639465
4.856773177,0.928654552,0.907775760,0.947639465
4.857560756,0.928654552,0.907775760,0.947639465
4.858348335,0.928657115,0.907775760,0.947639465
4.859135914,0.928657115,0.907775760,0.947639465
4.859923492,0.928659678,0.907775760,0.947639465
4.860711071,0.928660452,0.907775760,0.947639465
4.861498650,0.928662956,0.907775760,0.947639465
4.862286229,0.928662956,0.907775760,0.947639465
4.863073807,0.928663850,0.907775760,0.947639465
4.863861386,0.928663850,0.907775760,0.947639465
4.864648965,0.928663850,0.907775760,0.947639465
4.865436544,0.928664804,0.907775760,0.947639465
4.866224122,0.928664804,0.907775760,0.947639465
4.867011701,0.928664804,0.907775760,0.947639465
4.867799280,0.928664804,0.907775760,0.947639465
4.868586859,0.928664804,0.907775760,0.947639465
4.869374437,0.928672135,0.908028066,0.947639465
4.870162016,0.928672135,0.908028066,0.947639465
4.870949595,0.928672969,0.908028066,0.947639465
4.871737174,0.928674757,0.908028066,0.947639465
4.872524752,0.928674757,0.908028066,0.947639465
4.873312331,0.928674757,0.908028066,0.947639465
4.874099910,0.928677380,0.908376992,0.947639465
4.874887489,0.928677380,0.908376992,0.947639465
4.875675068,0.928678215,0.908376992,0.947639465
4.876462646,0.928678215,0.908376992,0.947639465
4.877250225,0.928678215,0.908376992,0.947639465
4.878037804,0.928680897,0.908376992,0.947639465
4.878825383,0.928680897,0.908376992,0.947639465
4.879612961,0.928680897,0.908376992,0.947639465
4.880400540,0.928680897,0.908376992,0.947639465
4.881188119,0.928680897,0.908376992,0.947639465
4.881975698,0.928683221,0.908376992,0.947639465
4.882763276,0.928683221,0.908376992,0.947639465
4.883550855,0.928683221,0.908376992,0.947639465
4.884338434,0.928683221,0.908376992,0.947639465
4.885126013,0.928683221,0.908376992,0.947639465
4.885913591,0.928684056,0.908376992,0.947639465
4.886701170,0.928685009,0.908376992,0.947639465
4.887488749,0.928685009,0.908376992,0.947639465
4.888276328,0.928685009,0.908376992,0.947639465
4.889063906,0.928687513,0.908376992,0.947639465
4.889851485,0.928687513,0.908376992,0.947639465
4.890639064,0.928687513,0.908376992,0.947639465
4.891426643,0.928687513,0.908376992,0.947639465
4.892214221,0.928690910,0.908376992,0.947639465
4.893001800,0.928690910,0.908376992,0.947639465
4.893789379,0.928692639,0.908376992,0.947639465
4.894576958,0.928693593,0.908376992,0.947639465
4.895364536,0.928697169,0.908376992,0.947639465
4.896152115,0.928697169,0.908376992,0.947639465
4.896939694,0.928697944,0.908376992,0.947639465
4.897727273,0.928699613,0.908376992,0.947639465
4.898514851,0.928699613,0.908376992,0.947639465
4.899302430,0.928699613,0.908376992,0.947639465
4.900090009,0.928699613,0.908376992,0.947639465
4.900877588,0.928699613,0.908376992,0.947639465
4.901665167,0.928703427,0.908376992,0.947639465
4.902452745,0.928703427,0.908376992,0.947639465
4.903240324,0.928704202,0.908376992,0.947639465
4.904027903,0.928704202,0.908376992,0.947639465
4.904815482,0.928705156,0.908376992,0.947639465
4.905603060,0.928706050,0.908376992,0.947639465
4.906390639,0.928706050,0.908376992,0.947639465
4.907178218,0.928706765,0.908376992,0.947639465
4.907965797,0.928710341,0.908376992,0.947639465
4.908753375,0.928710341,0.908376992,0.947639465
4.909540954,0.928713679,0.908403337,0.947639465
4.910328533,0.928714454,0.908403337,0.947639465
4.911116112,0.928716183,0.908403337,0.947639465
4.911903690,0.928716183,0.908403337,0.947639465
4.912691269,0.928716958,0.908403337,0.947639465
4.913478848,0.928720415,0.908403337,0.947639465
4.914266427,0.928720415,0.908403337,0.947639465
4.915054005,0.928722024,0.908403337,0.947639465
4.915841584,0.928722918,0.908403337,0.947639465
4.916629163,0.928722918,0.908403337,0.947639465
4.917416742,0.928724527,0.908403337,0.947639465
4.918204320,0.928728759,0.908403337,0.947639465
4.918991899,0.928728759,0.908403337,0.947639465
4.919779478,0.928728759,0.908403337,0.947639465
4.920567057,0.928728759,0.908403337,0.947639465
4.921354635,0.928728759,0.908403337,0.947639465
4.922142214,0.928728759,0.908403337,0.947639465
4.922929793,0.928733766,0.908403337,0.947639465
4.923717372,0.928733766,0.908403337,0.947639465
4.924504950,0.928733766,0.908403337,0.947639465
4.925292529,0.928735495,0.908403337,0.947639465
4.926080108,0.928740561,0.908403337,0.947639465
4.926867687,0.928740561,0.908403337,0.947639465
